"Name","Path","IsInBuild","IsUsed","UsageCount","UsedInFiles","IsLikelyDeprecated","DeprecationReason"
"buy-box-subscription-4","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/buy-box-subscription-4.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","False",""
"buy-box-subscription-5-temp","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/buy-box-subscription-5-temp.liquid","True","False","0","","False",""
"buy-box-subscription-5","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/buy-box-subscription-5.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box.liquid","False",""
"buy-box-subscription-try","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/buy-box-subscription-try.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","False",""
"buy-box-subscription","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/buy-box-subscription.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","False",""
"buy-box","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/buy-box.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/buy-box-section.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/templates/page.tests.json","False",""
"fsa-badge","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/fsa-badge.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","False",""
"product-benefits-section","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-benefits-section.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/product-page.liquid","False",""
"product-cta-section-actions-2024-new-2-bogo","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-2024-new-2-bogo.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-2024-new-2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-2024-new-2.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-2024-new-3","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-2024-new-3.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-2024-new-4-gift","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-2024-new-4-gift.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-2024-new-4","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-2024-new-4.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-2024-new-gift-two","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-2024-new-gift-two.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-2024-new-gift","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-2024-new-gift.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-2024-new","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-2024-new.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-add-to-cart","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-add-to-cart.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","False",""
"product-cta-section-actions-gifts","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-gifts.liquid","True","False","0","","False",""
"product-cta-section-actions-preorder","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-preorder.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","False",""
"product-cta-section-actions-variant-2024-new-3","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-variant-2024-new-3.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-3.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-variant-2024-new-4","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-variant-2024-new-4.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-4-gift.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-4.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-variant-2024-new","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-variant-2024-new.liquid","True","True","3","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-gift-two.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-gift.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-variant-2024","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-variant-2024.liquid","True","False","0","","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-actions-variant-box","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions-variant-box.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-add-to-cart.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions.liquid","False",""
"product-cta-section-actions","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-actions.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/hero-buy-box.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","False",""
"product-cta-section-gallery-2024","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-gallery-2024.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","True","Contains year 2024 in the name, may be from a previous campaign"
"product-cta-section-gallery-new","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta-section-gallery-new.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta.liquid","False",""
"product-cta","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-cta.liquid","True","True","3","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/buy-box-section.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/page-cta-section.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/product-cta-section.liquid","False",""
"product-supplement-cta-section","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-supplement-cta-section.liquid","True","False","0","","False",""
"product-supplement-pack-info-reviews","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-supplement-pack-info-reviews.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/curalin-pack-info.liquid","False",""
"product-supplement-pack-info","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/product-supplement-pack-info.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/product-page.liquid","False",""
"subscription-benefits-popup","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/subscription-benefits-popup.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-3.liquid","False",""
"trust-badges-widget","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/trust-badges-widget.liquid","True","True","7","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/hero-buy-box.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/product-catalog.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-add-to-cart.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-supplement-cta-section.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/products-catalog-section.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/trust-badges-widget.liquid","False",""
"try-before-you-buy-popup","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/try-before-you-buy-popup.liquid","True","True","1","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-try.liquid","False",""
"buy-buttons-new-4","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/buy-box-widgets/buy-buttons-new-4.liquid","True","True","8","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-multi.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-2-optimized.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-3-optimized.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-3.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-try.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-4-gift.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-4.liquid","False",""
"subscription-box-faq","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/buy-box-widgets/subscription-box-faq.liquid","True","True","7","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-deposit.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-multi.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-4-optimized.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-4.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-5-temp.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-5.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-try.liquid","False",""
"subscription-box-gift-selector","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/buy-box-widgets/subscription-box-gift-selector.liquid","True","True","6","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-deposit.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-4-optimized.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-4.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-5-temp.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-5.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-box-subscription-try.liquid","False",""
"curalin-pack-info","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/curalin/curalin-pack-info.liquid","True","False","0","","False",""
"curalin-pack-new-results","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/curalin/curalin-pack-new-results.liquid","True","False","0","","False",""
"curalin-supplement-info-section","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/pages/product/curalin/curalin-supplement-info-section.liquid","True","False","0","","False",""
"buy-with-prime-button","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/projects/buy-with-prime-button.liquid","True","True","5","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-buttons-new-4-old.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/buy-buttons.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-gift-two.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-2024-new-gift.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions.liquid","False",""
"script.pass-url-params","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/scripts/script.pass-url-params.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/layout/theme.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/layout/theme.lps.liquid","False",""
"script.round-converted-currency","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/src/liquid/snippets/scripts/script.round-converted-currency.liquid","True","True","2","C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/sections/product-catalog.liquid; C:/Users/yotam/Desktop/Curalife Projects/Curalife-Theme-Dev/Curalife-Theme-Build/snippets/product-cta-section-actions-gifts.liquid","False",""
